,title,source,description,url,publishedAt,content
54,Ric Edelman Unplugged,thereformedbroker.com,Welcome to the latest episode of The Compound & Friends....The post Ric Edelman Unplugged appeared first on The Reformed Broker.,https://thereformedbroker.com/2023/04/21/ric-edelman-unplugged/,1682072666,"Welcome to the latest episode of The Compound &amp; Friends. This week, Michael Batnick, Ben Carlson, Ric Edelman, and Downtown Josh Brown discuss regulators vs Bitcoin, advice for financial advisors [+1318 chars]"
55,Rich Dad Robert Kiyosaki outlines why he loves Bitcoin and says BTC to $100k,Finbold.com,"Robert Kiyosaki, the world-renowned investor and author of the best-selling personal finance book, Rich Dad Poor Dad, has once again  ContinuedThe post Rich Dad Robert Kiyosaki outlines why he loves Bitcoin and says BTC to $100k appeared first on Finbol",https://finbold.com/rich-dad-robert-kiyosaki-outlines-why-he-loves-bitcoin-and-says-btc-to-100k/,1682072166,"Robert Kiyosaki, the world-renowned investor and author of the best-selling personal finance book, Rich Dad Poor Dad, has once again voiced his support for Bitcoin (BTC).
In a tweet on April 21, he  [+2336 chars]"
56,"Can Bitcoin Reach $100,000?",Motley Fool,The world's top cryptocurrency is already in bull market territory this year.,https://www.fool.com/investing/2023/04/21/can-bitcoin-reach-100000/,1682072100,To say that Bitcoin(BTC -0.75%) has been on a tear in 2023 would be an understatement: The world's leading cryptocurrency is up more than 70% so far this year as of April 20. This gain not only easil [+3848 chars]
57,"Bitcoin Drops to $28,000 as Marco Pressures Bite",Decrypt,"The crypto markets negative streak continued as prices dipped for a third consecutive day, with Bitcoin briefly slipping below $28,000.",https://decrypt.co/137449/bitcoin-drops-to-28000-as-marco-pressures-bite,1682072092,"Bitcoin's price continued its downturn for a third day, dropping below $28,000 briefly on the morning of April 21. The last trading price of Bitcoin, per CoinGecko data, was $28,070, down 2.7% over t [+1719 chars]"
58,"'BTC to $100,000': 'Rich Dad Poor Dad' Author Makes Bold Bitcoin Price Prediction",Biztoc.com,"Bestselling author of ""Rich Dad Poor Dad,"" Robert Kiyosaki, has made a bold prediction that Bitcoin's price will reach $100,000. In a recent tweet, Kiyosaki shared his love for Bitcoin, citing its independence from government and financial institutions as one",https://biztoc.com/x/1ecc799f8688f423,1682072050,"Bestselling author of ""Rich Dad Poor Dad,"" Robert Kiyosaki, has made a bold prediction that Bitcoin's price will reach $100,000. In a recent tweet, Kiyosaki shared his love for Bitcoin, citing its in [+263 chars]"
59,Is your bank account safe? Mass layoffs weaken cybersecurity across finance sector,Biztoc.com,"The recent wave of job cuts has sliced into the talent pool of professionals in the cybersecurity industry, opening a door in the finance sector between cybercrooks and the full array of someones online accounts. From banking, trading and investing to the em",https://biztoc.com/x/85a17e6113e362a0,1682072046,"The recent wave of job cuts has sliced into the talent pool of professionals in the cybersecurity industry, opening a door in the finance sector between cybercrooks and the full array of someones onl [+300 chars]"
60,Bitcoin's Biggest Problem,Biztoc.com,"bitcoin #crypto #cryptocurrencies Consider dropping a like if you enjoyed the video! Check out our sponsor, LimeWire: ...",https://biztoc.com/x/1f27db68e191cd0d,1682071935,"bitcoin #crypto #cryptocurrencies Consider dropping a like if you enjoyed the video! Check out our sponsor, LimeWire: ... 
 This story appeared on youtube.com, 2023-04-21."
61,BITCOIN MASSIVE BULL RUN ,Biztoc.com,bitcoin #bitcoinhalving #bullmarket #themoon #carlrunefelt.,https://biztoc.com/x/65bd15afb4bb7582,1682071934,"bitcoin #bitcoinhalving #bullmarket #themoon #carlrunefelt. 
 This story appeared on youtube.com, 2023-04-21."
62,BRICS COUNTRIES BUYING UP ALL GOLD!!! Gold-Backed Currency launching 2023... Buy Bitcoin,Biztoc.com,Moralis Money: https://moralismoney.com Bybit $30'000 Starter Bonus: https://partner.bybit.com/b/startnow TAP ...,https://biztoc.com/x/c27d1a87e88a5920,1682071933,"Moralis Money: https://moralismoney.com Bybit $30'000 Starter Bonus: https://partner.bybit.com/b/startnow TAP ... 
 This story appeared on youtube.com, 2023-04-21."
63,"Bitcoin, Ether decline; equities fall amid U.S.-China tension",Biztoc.com,"Bitcoin and Ether fell by the end of Asian trading hours on Friday afternoon, together with all top 10 non-stablecoin cryptocurrencies by market capitalization apart from the BNB token. Asian equities declined along with U.S. futures, amid mounting political ",https://biztoc.com/x/6ab30337a54dc010,1682071929,"Bitcoin and Ether fell by the end of Asian trading hours on Friday afternoon, together with all top 10 non-stablecoin cryptocurrencies by market capitalization apart from the BNB token. Asian equitie [+312 chars]"
64,"Analysts Warns of Crypto Market Top As FOMO Hits Bitcoin, Ether",ZyCrypto,"Bitcoin has been on a tear since the beginning of the year, recouping over half of the losses incurred during the 2021-2022 bear cycle.",https://zycrypto.com/analysts-warns-of-crypto-market-top-as-fomo-hits-bitcoin-ether/,1682071612,"Bitcoin has been on a tear since the beginning of the year, recouping over half of the losses incurred during the 2021-2022 bear cycle.
Last week, the worlds most popular cryptocurrency rose as high [+2608 chars]"
65,"'BTC to $100,000': 'Rich Dad Poor Dad' Author Makes Bold Bitcoin Price Prediction",U.Today,Bestselling author Robert Kiyosaki shares triple-digit Bitcoin price prediction,https://u.today/btc-to-100000-rich-dad-poor-dad-author-makes-bold-bitcoin-price-prediction,1682071440,Disclaimer: The opinion expressed here is not investment advice it is provided for informational purposes only. It does not necessarily reflect the opinion of U.Today. Every investment and all tradin [+1823 chars]
66,"Bitcoin, Ether decline; equities fall amid U.S.-China tension",Forkast.news,"Bitcoin and Ether fell by the end of Asian trading hours on Friday afternoon, together with all top 10 non-stablecoin cryptocurrencies by market capitalization apart from the BNB token. Asian equities declined along with U.S. futures, amid mounting political ",https://forkast.news/headlines/markets-bitcoin-ether-decline-equities-fall-u-s-china-tension/,1682071304,"Bitcoin and Ether fell by the end of Asian trading hours on Friday afternoon, together with all top 10 non-stablecoin cryptocurrencies by market capitalization apart from the BNB token. Asian equitie [+3081 chars]"
67,Newly Passed Texas Bill Will Boost Accountability Of Cryptocurrency Exchanges,Bitcoinist,"It has been quite an interesting week for the crypto industry as major cryptocurrency exchanges, including Binance and Coinbase, took a spotlight in the news. While news of digital asset regulations has lingered for a while, the House of Representatives in Te",https://bitcoinist.com/texas-bill-boost-accountability-cryptocurrency/,1682071247,"It has been quite an interesting week for the crypto industry as major cryptocurrency exchanges, including Binance and Coinbase, took a spotlight in the news. While news of digital asset regulations  [+3300 chars]"
68,Gary Genslers creation of confusion is a toe-curling problem for crypto,City A.M.,Jason Deane explains why he's still unfurling his toes after watching a particularly painful episode of the Gary Gensler Show.The post Gary Genslers creation of confusion is a toe-curling problem for crypto appeared first on CityAM.,https://www.cityam.com/gary-genslers-creation-of-confusion-is-a-toe-curling-problem-for-crypto/,1682070813,"Friday 21 April 2023 10:53 am
The week in review
with Jason Deane
The Easter break may have slowed the news down, but crypto, of course, never sleeps. There have been a whole host of eventful mome [+8261 chars]"
69,"Ark's Cathie Wood once again hypes Tesla  expecting her darling stock to hit $2,000 in five years thanks to a robotaxi boom",Business Insider,"Cathie Wood said Tesla stock could hit $2,000 by 2027 thanks to a robotaxi boom, marking a 1,127% surge from the carmaker's current share price.",https://markets.businessinsider.com/news/stocks/cathie-wood-tesla-outlook-stock-could-hit-2000-by-2027-2023-4,1682070418,"Ark Invest's Cathie Wood.Photo by Marco Bello/Getty Images
<ul>
<li>Famed money manager Cathie Wood has made an eye-popping prediction about Tesla, once again.</li>
<li>The Ark Invest CEO said the  [+2162 chars]"
70,Bitcoin is up 72% in 2023. Is crypto winter finally over?,Biztoc.com,"A regulatory crackdown, a banking collapse, and persistent inflation seemingly would spell trouble for the health of the crypto industry, but Bitcoin, Ether, and other marquee tokens have skyrocketed since the beginning of 2023. Bitcoin, the largest cryptocur",https://biztoc.com/x/3403c31c718ea8bc,1682069887,"A regulatory crackdown, a banking collapse, and persistent inflation seemingly would spell trouble for the health of the crypto industry, but Bitcoin, Ether, and other marquee tokens have skyrocketed [+313 chars]"
71,Should Have Used Bitcoin: $15M of Gold and Assets Pilfered From Toronto Airport,Biztoc.com,"This week, an aviation cargo container containing an estimated $15 million in gold and valuables reportedly went missing from Torontos Pearson International Airport. Could they have transferred this value with digital gold or Bitcoin instead? According to ",https://biztoc.com/x/97f9b3a801a83dca,1682069765,"This week, an aviation cargo container containing an estimated $15 million in gold and valuables reportedly went missing from Torontos Pearson International Airport. Could they have transferred this  [+317 chars]"
72,Crypto Stocks Take Hit as Bitcoin Retraces to $28K,Biztoc.com,"Coinspeaker Crypto Stocks Take Hit as Bitcoin Retraces to $28K Crypto stocks fell amid a recorded retracement of the leading digital currency, Bitcoin (BTC). The largest crypto by market cap is changing hands around the $28K threshold after hitting $31K less ",https://biztoc.com/x/29f8d7203473095e,1682069647,"CoinspeakerCrypto Stocks Take Hit as Bitcoin Retraces to $28KCrypto stocks fell amid a recorded retracement of the leading digital currency, Bitcoin (BTC). The largest crypto by market cap is changin [+320 chars]"
73,Bloomberg Analyst Mike McGlone Very Bullish on Bitcoin Amid 90% BTC Rally This Year,Biztoc.com,"Senior Bloomberg commodities analyst Mike McGlone is saying Bitcoins (BTC) prospects over the long term look promising. In a new Stansberry Research interview, McGlone says that he is very bullish on Bitcoin but warns that risk assets such as the flagship ",https://biztoc.com/x/d757f2271a12177d,1682069167,"Senior Bloomberg commodities analyst Mike McGlone is saying Bitcoins (BTC) prospects over the long term look promising.In a new Stansberry Research interview, McGlone says that he is very bullish on  [+307 chars]"
74,Bloomberg Analyst Mike McGlone Very Bullish on Bitcoin Amid 90% BTC Rally This Year  But Theres a Catch,The Daily Hodl,"Senior Bloomberg commodities analyst Mike McGlone is saying Bitcoins (BTC) prospects over the long term look promising. In a new Stansberry Research interview, McGlone says that he is very bullish on Bitcoin but warns that risk assets such as the flagship ",https://dailyhodl.com/2023/04/21/bloomberg-analyst-mike-mcglone-says-very-bullish-on-bitcoin-amid-90-btc-rally-this-year-but-theres-a-catch/,1682068509,"Senior Bloomberg commodities analyst Mike McGlone is saying Bitcoins (BTC) prospects over the long term look promising.
In a new Stansberry Research interview, McGlone says that he is very bullish o [+2135 chars]"
75,Bitcoin Is Tumbling on Regulatory Pressures,Barron's,Fears over the regulatory backdrop are pressuring cryptos. Skewed positioning in the Bitcoin futures market could fuel further declines.,https://www.barrons.com/articles/bitcoin-crypto-markets-today-a5b4c091,1682068266,"Bitcoin
 and other cryptocurrencies were falling Friday as regulatory pressures weighed on sentiment. Crypto traders remain bullishbut big bets on a rebound may only hurt prices in the short-term.Th [+1579 chars]"
76,ETH on exchanges at 5-year low as capital continues to flee crypto,Biztoc.com,"Key Takeaways Only 15% of ETH is on exchanges, the lowest number in 5 years Drop has been swift since staking opened up in late 2020 Bitcoin and stablecoins have also fled exchanges, meaning liqudiity is thin Volatility has risen as a result, with aggressive ",https://biztoc.com/x/079cf337bf53c36d,1682068086,"Key TakeawaysOnly 15% of ETH is on exchanges, the lowest number in 5 years Drop has been swift since staking opened up in late 2020Bitcoin and stablecoins have also fled exchanges, meaning liqudiity  [+302 chars]"
77,Don't believe everything you hear about money | Paul Fain,Knoxville News Sentinel,"Financial security and financial freedom require financial literacy, discipline, patience and sometimes courage.",https://www.knoxnews.com/story/money/columnists/paul-fain/2023/04/21/paul-fain-dont-believe-everything-you-hear-about-money/70126711007/,1682068016,"""I love money. I love everything about it. I bought some pretty good stuff. Got me a $300 pair of socks. Got a fur sink. An electric dog polisher. A gasoline-powered turtleneck sweater. And, of cours [+3285 chars]"
78,Bitcoin price fills CME futures gap but forecasts say $25K may be next,Biztoc.com,"hit new intraday lows on April 21 as traders warned that $25,000 might come next. Data from Cointelegraph Markets Pro and TradingView showed BTC/USD struggling to preserve $28,000 as support on Bitstamp. The pair looked weak, in the words of one analyst, as",https://biztoc.com/x/21bfbff63cfe3ea8,1682067966,"hit new intraday lows on April 21 as traders warned that $25,000 might come next.Data from Cointelegraph Markets Pro and TradingView showed BTC/USD struggling to preserve $28,000 as support on Bitsta [+299 chars]"
79,ETH on exchanges at 5-year low as capital continues to flee crypto,Coinjournal.net,"Key Takeaways Only 15% of ETH is on exchanges, the lowest number in 5 years Drop has been swift since staking opened up in late 2020 Bitcoin and stablecoins have also fled exchanges, meaning liqudiity is thin Volatility has risen as a result, with aggressive",https://coinjournal.net/news/eth-on-exchanges-at-5-year-low-as-capital-continues-to-flee-crypto/,1682067811,"Key Takeaways
<ul><li>Only 15% of ETH is on exchanges, the lowest number in 5 years</li><li>Drop has been swift since staking opened up in late 2020</li><li>Bitcoin and stablecoins have also fled e [+3668 chars]"
80,Bitcoin Is Tumbling. Crypto Traders Are Still Bullish but That Might Only Dent Prices,Biztoc.com,Fears over the regulatory backdrop are pressuring cryptos. Skewed positioning in the Bitcoin futures market could fuel further declines. #bitcoin,https://biztoc.com/x/b444ecf1e52d5876,1682067734,"Fears over the regulatory backdrop are pressuring cryptos. Skewed positioning in the Bitcoin futures market could fuel further declines. 
#bitcoin
 This story appeared on barrons.com, 2023-04-21."
81,"Stocks struggle, dollar gains as investors scrutinise data",Marketscreener.com,(marketscreener.com) Global stocks struggled onFriday as investors pored over economic data for clues on thelikelihood of more interest rate hikes and possible recession inthe United States as a new earnings season unfolded. The dollar edged up and looked,https://www.marketscreener.com/quote/stock/TESLA-INC-6344549/news/Stocks-struggle-dollar-gains-as-investors-scrutinise-data-43599293/?utm_medium=RSS&utm_content=20230421,1682067194,"*
Dollar set for first weekly gain in a month
*
Oil heads for hefty weekly loss
*
Euro zone PMI jumps unexpectedly, hides mixed picture
*
U.S. PMIs also due later in the day
LONDON, April 21  [+4335 chars]"
82,Crypto Markets Lost $90B in 2 Days as BTC Slips Below $28K: Market Watch,Biztoc.com,"Bitcoins price drops continued in the past 24 hours, with the asset falling below $28,000 for the first time since April 9. The altcoins are also deep in the red. The total market cap has lost almost $90 billion in the past two days. Bitcoin was trading side",https://biztoc.com/x/92eed25b42b38e34,1682067008,"Bitcoins price drops continued in the past 24 hours, with the asset falling below $28,000 for the first time since April 9.The altcoins are also deep in the red. The total market cap has lost almost  [+294 chars]"
83,AXS Nurses Losses as Axie Infinity's $156M Token Unlock Looms,CoinDesk,"Token unlocks are widely seen as bearish catalysts. However, the latest price drop probably stems from a wider market swoon.",https://www.coindesk.com/markets/2023/04/21/axs-nurses-losses-as-axie-infinitys-156m-token-unlock-looms/,1682065872,"Axie Infinity's AXS cryptocurrency is nursing losses ahead of Sunday's planned unlocking of millions of dollars worth of the blockchain-based, play-to-earn project's tokens.
At press time, the AXS p [+1927 chars]"
84,Dormant Bitcoin Wallet Linked to Mt Gox Saga Moves $60 Million for the First Time Since 2013,Biztoc.com,"According to onchain data, a bitcoin whale address transferred 2,071.5 bitcoin, worth approximately $60 million, after remaining dormant since December 19, 2013. Interestingly, this bitcoin address is linked to two wallets that sent 10,000 bitcoin last summer",https://biztoc.com/x/88e9d740e88e8575,1682065686,"According to onchain data, a bitcoin whale address transferred 2,071.5 bitcoin, worth approximately $60 million, after remaining dormant since December 19, 2013. Interestingly, this bitcoin address i [+297 chars]"
85,"Bitcoin falls to near US$28,000, Ether flat, U.S. equities slide on rate hike worries",Biztoc.com,"Bitcoin fell to near US$28,000 on Friday morning in Asia, with Ether trading flat and most other top 10 non-stablecoin cryptocurrencies losing steam. Dogecoin led the losers. The slide comes amid broader concerns about liquidity and the direction of the U.S. ",https://biztoc.com/x/d62c15bbe2909b3e,1682065684,"Bitcoin fell to near US$28,000 on Friday morning in Asia, with Ether trading flat and most other top 10 non-stablecoin cryptocurrencies losing steam. Dogecoin led the losers. The slide comes amid bro [+322 chars]"
86,Exploring the Benefits of Blockchain Technology in Fraud Detection and Prevention,Finextra,"In todays digital landscape, there is a significant risk of data breaches, cyber thefts, and other ...",https://www.finextra.com/blogposting/24091/exploring-the-benefits-of-blockchain-technology-in-fraud-detection-and-prevention,1682065284,"In todays digital landscape, there is a significant risk of data breaches, cyber thefts, and other such frauds. Digital transformation has enabled fraudsters to find new lines of attack and exploit v [+8801 chars]"
87,"Bitcoin, Ethereum Nearing ~$1 Billion Worth Options Expiry",Biztoc.com,"have both fallen from their yearly highs of $30,979 and $2,129 respectively. Furthermore, both projects are getting close to witnessing a total of almost $1 billion worth of options expiry. Recent cryptocurrency derivatives trading has focused more on Ethereu",https://biztoc.com/x/9133735b288165ef,1682064610,"and Ethereum (ETH) have both fallen from their yearly highs of $30,979 and $2,129 respectively. Furthermore, both projects are getting close to witnessing a total of almost $1 billion worth of option [+322 chars]"
88,Revolutionising Bitcoin Mining: The Emergence of Hashrate Collectibles,Biztoc.com,"Bitcoin mining has faced increasing scrutiny in recent years due to its significant energy consumption and environmental impact. According to estimates, the energy consumption of the Bitcoin network exceeds that of entire countries, and the carbon footprint o",https://biztoc.com/x/45090a20516b3a12,1682064491,"Bitcoin mining has faced increasing scrutiny in recent years due to its significant energy consumption and environmental impact. According to estimates, the energy consumption of the Bitcoin network  [+278 chars]"
89,Price Shows Uptick as Latest Protocol Milestones Unveiled: Details,Biztoc.com,has joined the few altcoins with green upticks on the market today despite the fall of Bitcoin (BTC) and other top digital currencies. Ziliqa's impressive outlook stems from the revelation of its network performance based on a stat shared by Twitter user @inn,https://biztoc.com/x/252ca9207882e7ff,1682064486,has joined the few altcoins with green upticks on the market today despite the fall of Bitcoin (BTC) and other top digital currencies. Ziliqa's impressive outlook stems from the revelation of its net [+250 chars]
90,Revolutionising Bitcoin Mining: The Emergence of Hashrate Collectibles,Crypto Daily,"Bitcoin mining has faced increasing scrutiny in recent years due to its significant energy consumption and environmental impact. According to estimates, the energy consumption of the Bitcoin network exceeds that of entire countries, and the carbon footprint o",https://cryptodaily.co.uk/2023/04/revolutionising-bitcoin-mining-the-emergence-of-hashrate-collectibles,1682064064,"Bitcoin mining has faced increasing scrutiny in recent years due to its significant energy consumption and environmental impact. According to estimates, the energy consumption of the Bitcoin network  [+4724 chars]"
91,"Crypto Price Today: Bitcoin drops below $28,100k; Dogecoin, XRP shed up to 8%",The Times of India,"Bitcoin and Ethereum both suffered losses, with Bitcoin dropping 3.35% to $28,026 and Ethereum falling below the $1,950 level. Other major cryptocurrencies also traded lower, with Dogecoin declining by over 8%. The global cryptocurrency market cap decreased b",https://economictimes.indiatimes.com/markets/cryptocurrency/crypto-prices-today-live-news-bitcoin-dogecoin-ethereum-shibha-inu-cryptocurrency-latest-updates-21-april-2023/articleshow/99662475.cms,1682063707,"Most of the cryptocurrencies were trading in the red on Friday. Bitcoin (BTC) fell 3.35% to $28,026, whereas Ethereum (ETH) was below the $1,950 level.""Bitcoin dropped for the second consecutive sess [+2419 chars]"
92,"Bitcoin And Crypto Drop In Danger Zone, Whats Next?",Biztoc.com,"Bitcoin and the broader crypto market have taken harsh losses over the past two days. After the BTC price was still trading above the psychologically important $30,000 price mark on Tuesday, a sharp downward correction followed on Wednesday, dragging the enti",https://biztoc.com/x/a1cf32a6f514e327,1682062689,"Bitcoin and the broader crypto market have taken harsh losses over the past two days. After the BTC price was still trading above the psychologically important $30,000 price mark on Tuesday, a sharp  [+304 chars]"
93,"Ancient Bitcoin Whale Awakens, Abruptly Moves $60,700,000 in BTC at 4,258% Profit After Lying Low Since 2013",Biztoc.com,"A long-dormant Bitcoin (BTC) whale is suddenly awakening after lying low for over nine years, according to on-chain data. Blockchain tracker Lookonchain reveals that the address, which had previously transacted in December of 2013, has transferred 2,071.5 Bit",https://biztoc.com/x/8e79ea28b33509c1,1682062326,"A long-dormant Bitcoin (BTC) whale is suddenly awakening after lying low for over nine years, according to on-chain data.Blockchain tracker Lookonchain reveals that the address, which had previously  [+272 chars]"
94,Dogecoin price prediction amid a new rejection at $0.1,Biztoc.com,"Dogecoin is unable to break above the $0.1 resistance level It failed to rally in 2023 If Bitcoin gives up some of its 2023 gains, Dogecoin should retest the lows Dogecoin is the 9th cryptocurrency in terms of market capitalization, and it had quite a day yes",https://biztoc.com/x/b22daeba85d4691f,1682062207,"Dogecoin is unable to break above the $0.1 resistance levelIt failed to rally in 2023If Bitcoin gives up some of its 2023 gains, Dogecoin should retest the lowsDogecoin is the 9th cryptocurrency in t [+272 chars]"
95,Dogecoin price prediction amid a new rejection at $0.1,Coinjournal.net,"Dogecoin is unable to break above the $0.1 resistance level It failed to rally in 2023 If Bitcoin gives up some of its 2023 gains, Dogecoin should retest the lows Dogecoin is the 9th cryptocurrency in terms of market capitalization, and it had quite a day yes",https://coinjournal.net/news/dogecoin-price-prediction-amid-a-new-rejection-at-0-1/,1682061461,"Please be aware that some of the links on this site will direct you to the websites of third parties, some of whom are marketing affiliates and/or business partners of this site and/or its owners, op [+2173 chars]"
96,I'm Already Planning For 2024... Here's How  #shorts #cryptocurrency #youtubeshorts #bitcoin,Biztoc.com,Interested in Crypto Retirement Accounts? Check out iTrust Capital! https://itrust.capital/Bitboy Use this link to trade with us ... #itrustcapital,https://biztoc.com/x/d999ec9a10e6294c,1682061015,"Interested in Crypto Retirement Accounts? Check out iTrust Capital! https://itrust.capital/Bitboy Use this link to trade with us ... 
#itrustcapital
 This story appeared on youtube.com, 2023-04-21."
97,Prepare For The Great Crypto Reset,Biztoc.com,"Coinbase receives Bermuda license! Latest Solana news?! Let's discuss the latest cryptocurrency news for bitcoin, ethereum, ... #coinbase",https://biztoc.com/x/8deb8d0261179d9a,1682061011,"Coinbase receives Bermuda license! Latest Solana news?! Let's discuss the latest cryptocurrency news for bitcoin, ethereum, ... 
#coinbase
 This story appeared on youtube.com, 2023-04-20."
98,HODL,Biztoc.com,bitcoin #digitalmoney #financialfreedom #themoon #davincij15 #carlrunefelt.,https://biztoc.com/x/f5669ca0b54b7e6e,1682061010,"bitcoin #digitalmoney #financialfreedom #themoon #davincij15 #carlrunefelt. 
 This story appeared on youtube.com, 2023-04-20."
99,"NFA Live! Bitcoin, Ethereum, and more!",Biztoc.com,"Let's talk about #Bitcoin, #Ethereum, and more! 0:00 - NFA Live (4/20/23) 0:50 - Today's Program 1:49 - Gary Gensler(SEC)?",https://biztoc.com/x/fb380162db0c4294,1682061009,"Let's talk about #Bitcoin, #Ethereum, and more! 0:00 - NFA Live (4/20/23) 0:50 - Today's Program 1:49 - Gary Gensler(SEC)? 
 This story appeared on youtube.com, 2023-04-20."
